Image slice depth [cm],"Volumetric gas content (CT, direct) [%]","Volumetric excess ice content (CT, direct) [%]","Volumetric phase A content (CT, direct) [%]","Volumetric phase B content (CT, direct) [%]"
depth,gas_CT_hr,excessice_CT_hr,phaseA_CT_hr,phaseB_CT_hr
152.995,2.458,97.398,0.136,0.007
153,2.457,97.406,0.13,0.007
153.005,2.443,97.421,0.13,0.007
153.01,2.451,97.406,0.136,0.007
153.015,2.457,97.394,0.144,0.005
153.02,2.486,97.354,0.155,0.004
153.025,2.539,97.307,0.149,0.004
153.03,2.579,97.273,0.144,0.003
153.035,2.6,97.253,0.144,0.003
153.04,2.607,97.252,0.14,0.002
153.045,2.595,97.279,0.126,8.12E-05
153.05,2.575,97.309,0.116,0.000406
153.055,2.555,97.337,0.108,0.0005684
153.06,2.541,97.357,0.102,0.0005684
153.065,2.506,97.398,0.095,0.001
153.07,2.454,97.453,0.091,0.002
153.075,2.418,97.488,0.091,0.002
153.08,2.386,97.526,0.086,0.002
153.085,2.345,97.575,0.078,0.002
153.09,2.298,97.627,0.073,0.002
153.095,2.282,97.65,0.067,0.0009744
153.1,2.266,97.668,0.067,8.12E-05
153.105,2.288,97.644,0.068,0
153.11,2.29,97.647,0.063,0
153.115,2.279,97.662,0.059,0.0003248
153.12,2.287,97.651,0.062,0.000812
153.125,2.302,97.631,0.066,0.001
153.13,2.315,97.613,0.07,0.002
153.135,2.34,97.589,0.07,0.001
153.14,2.352,97.575,0.073,0.000406
153.145,2.344,97.582,0.073,0.0008932
153.15,2.322,97.604,0.073,0.002
153.155,2.288,97.641,0.07,0.002
153.16,2.233,97.69,0.077,0.0008932
153.165,2.197,97.722,0.08,0.000812
153.17,2.204,97.715,0.079,0.001
153.175,2.221,97.698,0.078,0.003
153.18,2.227,97.693,0.075,0.005
153.185,2.235,97.682,0.076,0.007
153.19,2.222,97.695,0.074,0.009
153.195,2.226,97.694,0.072,0.009
153.2,2.229,97.694,0.069,0.009
153.205,2.229,97.691,0.072,0.009
153.21,2.228,97.693,0.071,0.008
153.215,2.2,97.721,0.075,0.004
153.22,2.17,97.749,0.079,0.002
153.225,2.182,97.727,0.089,0.002
153.23,2.199,97.701,0.097,0.002
153.235,2.212,97.682,0.104,0.002
153.24,2.251,97.637,0.11,0.003
153.245,2.295,97.587,0.114,0.004
153.25,2.343,97.531,0.122,0.004
153.255,2.399,97.472,0.126,0.003
153.26,2.427,97.441,0.13,0.002
153.265,2.444,97.414,0.14,0.002
153.27,2.427,97.415,0.154,0.003
153.275,2.402,97.427,0.166,0.005
153.28,2.374,97.446,0.176,0.004
153.285,2.323,97.488,0.187,0.002
153.29,2.265,97.545,0.187,0.002
153.295,2.232,97.587,0.177,0.004
153.3,2.223,97.596,0.172,0.009
153.305,2.205,97.608,0.175,0.012
153.31,2.209,97.597,0.18,0.014
153.315,2.229,97.566,0.191,0.013
153.32,2.247,97.54,0.201,0.012
153.325,2.288,97.484,0.218,0.009
153.33,2.289,97.471,0.232,0.008
153.335,2.289,97.474,0.232,0.005
153.34,2.275,97.488,0.232,0.005
153.345,2.262,97.498,0.235,0.006
153.35,2.25,97.512,0.233,0.006
153.355,2.251,97.517,0.226,0.005
153.36,2.277,97.497,0.223,0.003
153.365,2.301,97.469,0.227,0.003
153.37,2.337,97.433,0.227,0.003
153.375,2.378,97.387,0.232,0.004
153.38,2.391,97.367,0.236,0.006
153.385,2.374,97.38,0.238,0.009
153.39,2.363,97.385,0.24,0.012
153.395,2.38,97.366,0.239,0.015
153.4,2.406,97.34,0.237,0.018
153.405,2.414,97.336,0.23,0.021
153.41,2.388,97.358,0.233,0.022
153.415,2.363,97.376,0.24,0.021
153.42,2.355,97.383,0.241,0.021
153.425,2.35,97.389,0.236,0.025
153.43,2.333,97.404,0.237,0.027
153.435,2.317,97.416,0.243,0.024
153.44,2.334,97.393,0.251,0.022
153.445,2.339,97.389,0.252,0.019
153.45,2.349,97.384,0.248,0.02
153.455,2.348,97.384,0.247,0.021
153.46,2.308,97.428,0.24,0.024
153.465,2.309,97.43,0.237,0.025
153.47,2.316,97.418,0.244,0.022
153.475,2.327,97.403,0.253,0.017
153.48,2.354,97.382,0.252,0.013
153.485,2.375,97.362,0.254,0.009
153.49,2.368,97.375,0.252,0.005
153.495,2.349,97.407,0.24,0.005
153.5,2.332,97.437,0.227,0.005
153.505,2.332,97.458,0.206,0.004
153.51,2.324,97.48,0.193,0.002
153.515,2.317,97.504,0.177,0.001
153.52,2.324,97.503,0.173,0.0008932
153.525,2.328,97.495,0.176,0.0005684
153.53,2.331,97.482,0.185,0.001
153.535,2.325,97.484,0.189,0.002
153.54,2.294,97.514,0.188,0.003
153.545,2.27,97.538,0.188,0.004
153.55,2.249,97.563,0.184,0.004
153.555,2.23,97.591,0.176,0.003
153.56,2.213,97.62,0.165,0.003
153.565,2.196,97.654,0.148,0.001
153.57,2.191,97.695,0.114,8.12E-05
153.575,2.176,97.731,0.093,0.000406
153.58,2.167,97.754,0.079,0.0009744
153.585,2.164,97.757,0.077,0.001
153.59,2.17,97.745,0.081,0.003
153.595,2.187,97.722,0.086,0.006
153.6,2.21,97.696,0.087,0.007
153.605,2.239,97.665,0.088,0.008
153.61,2.246,97.657,0.088,0.008
153.615,2.244,97.663,0.086,0.007
153.62,2.214,97.695,0.085,0.006
153.625,2.167,97.74,0.086,0.006
153.63,2.163,97.741,0.09,0.006
153.635,2.174,97.718,0.103,0.005
153.64,2.195,97.688,0.113,0.003
153.645,2.202,97.681,0.116,0.0005684
153.65,2.216,97.67,0.114,0
153.655,2.255,97.635,0.11,0
153.66,2.285,97.609,0.106,0
153.665,2.3,97.595,0.105,0
153.67,2.3,97.599,0.101,0
153.675,2.302,97.606,0.093,0
153.68,2.332,97.578,0.089,0.0002436
153.685,2.335,97.567,0.097,0.0004872
153.69,2.321,97.582,0.096,0.0001624
153.695,2.309,97.596,0.093,0.0008932
153.7,2.31,97.599,0.09,0.0009744
153.705,2.283,97.632,0.085,0.0001624
153.71,2.293,97.626,0.082,0.0001624
153.715,2.304,97.611,0.085,8.12E-05
153.72,2.305,97.602,0.093,0
153.725,2.318,97.587,0.094,0
153.73,2.338,97.569,0.093,0
153.735,2.346,97.564,0.089,0.001
153.74,2.34,97.567,0.091,0.002
153.745,2.338,97.564,0.096,0.001
153.75,2.313,97.577,0.109,0.001
153.755,2.249,97.631,0.118,0.003
153.76,2.178,97.692,0.126,0.004
153.765,2.148,97.719,0.129,0.004
153.77,2.128,97.745,0.124,0.003
153.775,2.145,97.728,0.125,0.002
153.78,2.174,97.7,0.125,0.0009744
153.785,2.175,97.702,0.123,0
153.79,2.163,97.721,0.116,0
153.795,2.162,97.728,0.11,0
153.8,2.161,97.728,0.111,0
153.805,2.139,97.754,0.107,0
153.81,2.1,97.794,0.106,0
153.815,2.092,97.807,0.101,0
153.82,2.087,97.812,0.101,0
153.825,2.074,97.824,0.102,0
153.83,2.076,97.825,0.099,0
153.835,2.065,97.84,0.094,0.0003248
153.84,2.048,97.866,0.084,0.002
153.845,2.041,97.869,0.088,0.002
153.85,2.04,97.865,0.093,0.002
153.855,2.042,97.86,0.096,0.001
153.86,2.063,97.839,0.097,0.0005684
153.865,2.068,97.84,0.092,0.0003248
153.87,2.099,97.808,0.093,8.12E-05
153.875,2.136,97.774,0.089,0.000812
153.88,2.168,97.736,0.095,0.002
153.885,2.196,97.706,0.097,0.0003248
153.89,2.219,97.684,0.096,0.0006496
153.895,2.217,97.695,0.089,0
153.9,2.226,97.693,0.082,0.0001624
153.905,2.251,97.674,0.074,8.12E-05
153.91,2.275,97.658,0.067,0
153.915,2.294,97.655,0.051,0
153.92,2.279,97.675,0.045,0.000406
153.925,2.294,97.658,0.047,0.0007308
153.93,2.333,97.617,0.049,0.001
153.935,2.377,97.574,0.049,0.0006496
153.94,2.395,97.555,0.049,0.0001624
153.945,2.387,97.559,0.054,0
153.95,2.343,97.601,0.055,0.0002436
153.955,2.323,97.617,0.06,0.0001624
153.96,2.253,97.683,0.064,0
153.965,2.224,97.711,0.065,0
153.97,2.221,97.706,0.072,0.000812
153.975,2.244,97.672,0.082,0.003
153.98,2.271,97.64,0.083,0.006
153.985,2.272,97.63,0.09,0.009
153.99,2.298,97.593,0.099,0.01
153.995,2.305,97.573,0.114,0.009
154,2.277,97.585,0.128,0.01
154.005,2.259,97.583,0.145,0.013
154.01,2.256,97.578,0.153,0.013
154.015,2.28,97.551,0.155,0.014
154.02,2.291,97.536,0.159,0.014
154.025,2.295,97.529,0.162,0.014
154.03,2.307,97.513,0.165,0.016
154.035,2.294,97.522,0.167,0.017
154.04,2.275,97.538,0.167,0.019
154.045,2.242,97.567,0.173,0.018
154.05,2.192,97.617,0.173,0.017
154.055,2.152,97.659,0.172,0.017
154.06,2.166,97.641,0.176,0.017
154.065,2.183,97.62,0.181,0.017
154.07,2.175,97.629,0.179,0.016
154.075,2.165,97.641,0.178,0.016
154.08,2.166,97.642,0.175,0.017
154.085,2.186,97.621,0.177,0.017
154.09,2.204,97.603,0.177,0.016
154.095,2.226,97.591,0.167,0.016
154.1,2.216,97.612,0.156,0.016
154.105,2.24,97.593,0.152,0.015
154.11,2.246,97.592,0.148,0.015
154.115,2.264,97.571,0.15,0.015
154.12,2.264,97.57,0.153,0.014
154.125,2.269,97.564,0.153,0.014
154.13,2.273,97.56,0.154,0.013
154.135,2.274,97.554,0.159,0.013
154.14,2.265,97.557,0.162,0.015
154.145,2.249,97.574,0.162,0.014
154.15,2.221,97.601,0.166,0.011
154.155,2.199,97.624,0.169,0.009
154.16,2.197,97.622,0.173,0.008
154.165,2.195,97.617,0.18,0.008
154.17,2.192,97.613,0.187,0.008
154.175,2.187,97.615,0.187,0.01
154.18,2.193,97.6,0.19,0.017
154.185,2.19,97.589,0.203,0.018
154.19,2.169,97.597,0.217,0.017
154.195,2.138,97.619,0.228,0.015
154.2,2.106,97.646,0.235,0.012
154.205,2.078,97.672,0.237,0.013
154.21,2.091,97.66,0.237,0.012
154.215,2.097,97.656,0.234,0.013
154.22,2.089,97.657,0.238,0.016
154.225,2.081,97.663,0.241,0.015
154.23,2.019,97.715,0.251,0.015
154.235,2.113,97.604,0.264,0.019
154.24,2.152,97.548,0.275,0.024
154.245,2.198,97.481,0.29,0.031
154.25,2.232,97.414,0.32,0.034
154.255,2.231,97.39,0.346,0.033
154.26,2.221,97.384,0.361,0.035
154.265,2.231,97.364,0.371,0.034
154.27,2.24,97.348,0.381,0.032
154.275,2.227,97.342,0.4,0.031
154.28,2.219,97.335,0.416,0.03
154.285,2.208,97.353,0.411,0.027
154.29,2.199,97.366,0.412,0.023
154.295,2.204,97.362,0.413,0.021
154.3,2.198,97.368,0.41,0.025
154.305,2.176,97.384,0.415,0.025
154.31,2.138,97.415,0.421,0.027
154.315,2.108,97.417,0.451,0.024
154.32,2.065,97.444,0.47,0.021
154.325,2.045,97.451,0.48,0.023
154.33,2.036,97.459,0.48,0.026
154.335,2.053,97.435,0.479,0.034
154.34,2.054,97.431,0.476,0.04
154.345,2.055,97.436,0.464,0.044
154.35,2.06,97.439,0.453,0.048
154.355,2.064,97.448,0.438,0.049
154.36,2.089,97.434,0.428,0.049
154.365,2.103,97.413,0.438,0.047
154.37,2.133,97.357,0.465,0.045
154.375,2.162,97.304,0.489,0.045
154.38,2.191,97.255,0.509,0.046
154.385,2.19,97.238,0.53,0.042
154.39,2.187,97.218,0.561,0.034
154.395,2.169,97.231,0.568,0.031
154.4,2.14,97.257,0.573,0.03
154.405,2.115,97.275,0.582,0.027
154.41,2.099,97.292,0.583,0.025
154.415,2.085,97.312,0.578,0.026
154.42,2.087,97.316,0.565,0.032
154.425,2.083,97.319,0.565,0.033
154.43,2.085,97.32,0.561,0.034
154.435,2.056,97.346,0.564,0.034
154.44,2.053,97.341,0.576,0.031
154.445,2.037,97.356,0.57,0.037
154.45,2.018,97.381,0.558,0.043
154.455,2.011,97.385,0.567,0.037
154.46,2.01,97.383,0.577,0.029
154.465,2.028,97.381,0.565,0.026
154.47,2.032,97.392,0.553,0.022
154.475,2.039,97.39,0.552,0.02
154.48,2.061,97.362,0.559,0.018
154.485,2.076,97.343,0.566,0.015
154.49,2.079,97.351,0.552,0.018
154.495,2.072,97.364,0.54,0.024
154.5,2.084,97.347,0.542,0.027
154.505,2.108,97.311,0.553,0.028
154.51,2.126,97.295,0.552,0.027
154.515,2.132,97.284,0.558,0.026
154.52,2.135,97.276,0.562,0.027
154.525,2.138,97.26,0.575,0.027
154.53,2.172,97.222,0.576,0.031
154.535,2.219,97.173,0.583,0.025
154.54,2.246,97.15,0.585,0.019
154.545,2.255,97.154,0.576,0.014
154.55,2.241,97.196,0.55,0.013
154.555,2.242,97.219,0.525,0.014
154.56,2.244,97.23,0.51,0.016
154.565,2.242,97.239,0.501,0.018
154.57,2.227,97.263,0.494,0.016
154.575,2.207,97.288,0.489,0.016
154.58,2.179,97.34,0.466,0.016
154.585,2.173,97.361,0.455,0.012
154.59,2.183,97.357,0.451,0.009
154.595,2.186,97.369,0.438,0.007
154.6,2.182,97.382,0.432,0.005
154.605,2.188,97.391,0.419,0.002
154.61,2.191,97.41,0.398,0.0004872
154.615,2.184,97.434,0.382,0
154.62,2.205,97.435,0.359,0.001
154.625,2.225,97.432,0.342,0.001
154.63,2.242,97.417,0.339,0.002
154.635,2.257,97.405,0.336,0.002
154.64,2.261,97.412,0.324,0.003
154.645,2.28,97.401,0.316,0.003
154.65,2.285,97.404,0.307,0.004
154.655,2.25,97.447,0.292,0.011
154.66,2.211,97.486,0.29,0.013
154.665,2.176,97.519,0.292,0.013
154.67,2.177,97.526,0.285,0.011
154.675,2.192,97.521,0.279,0.008
154.68,2.225,97.497,0.268,0.01
154.685,2.253,97.472,0.266,0.009
154.69,2.241,97.499,0.254,0.006
154.695,2.202,97.549,0.245,0.003
154.7,2.176,97.57,0.253,0.001
154.705,2.152,97.59,0.258,0.0004872
154.71,2.152,97.582,0.266,0.0004872
154.715,2.142,97.594,0.264,0.0003248
154.72,2.105,97.636,0.258,0.0007308
154.725,2.081,97.666,0.253,0.0004872
154.73,2.078,97.68,0.242,0.001
154.735,2.116,97.643,0.241,0.0007308
154.74,2.137,97.613,0.25,0.0002436
154.745,2.174,97.567,0.26,0.0001624
154.75,2.174,97.561,0.264,0.001
154.755,2.17,97.555,0.273,0.001
154.76,2.146,97.575,0.279,0.0006496
154.765,2.121,97.586,0.293,0.000406
154.77,2.108,97.572,0.32,0.0007308
154.775,2.093,97.559,0.347,0.001
154.78,2.097,97.538,0.363,0.001
154.785,2.102,97.524,0.37,0.004
154.79,2.088,97.531,0.374,0.007
154.795,2.047,97.563,0.38,0.009
154.8,2.043,97.57,0.376,0.012
154.805,2.062,97.547,0.379,0.012
154.81,2.099,97.504,0.384,0.013
154.815,2.151,97.438,0.398,0.013
154.82,2.22,97.358,0.411,0.011
154.825,2.284,97.284,0.423,0.01
154.83,2.334,97.228,0.427,0.01
154.835,2.339,97.215,0.437,0.009
154.84,2.334,97.213,0.446,0.008
154.845,2.321,97.225,0.447,0.007
154.85,2.308,97.24,0.446,0.005
154.855,2.28,97.28,0.436,0.003
154.86,2.284,97.282,0.433,0.002
154.865,2.256,97.304,0.439,0.001
154.87,2.242,97.319,0.436,0.002
154.875,2.213,97.356,0.429,0.002
154.88,2.171,97.416,0.411,0.002
154.885,2.149,97.453,0.396,0.002
154.89,2.19,97.417,0.391,0.003
154.895,2.233,97.383,0.381,0.003
154.9,2.272,97.371,0.354,0.003
154.905,2.267,97.396,0.332,0.005
154.91,2.278,97.396,0.319,0.007
154.915,2.285,97.408,0.3,0.007
154.92,2.292,97.411,0.291,0.006
154.925,2.312,97.4,0.282,0.006
154.93,2.344,97.377,0.274,0.006
154.935,2.368,97.367,0.26,0.005
154.94,2.364,97.379,0.253,0.004
154.945,2.373,97.384,0.241,0.002
154.95,2.367,97.405,0.228,0.0007308
154.955,2.338,97.45,0.212,8.12E-05
154.96,2.295,97.493,0.211,0.0002436
154.965,2.239,97.555,0.206,0.000406
154.97,2.191,97.611,0.198,0.0004872
154.975,2.159,97.644,0.197,0.0001624
154.98,2.124,97.684,0.193,0
154.985,2.131,97.68,0.189,0
154.99,2.143,97.668,0.189,0
154.995,2.151,97.663,0.185,0.000812
155,2.172,97.655,0.171,0.002
155.005,2.16,97.669,0.168,0.003
155.01,2.149,97.678,0.169,0.004
155.015,2.153,97.666,0.175,0.006
155.02,2.152,97.661,0.182,0.006
155.025,2.173,97.643,0.18,0.005
155.03,2.192,97.618,0.185,0.005
155.035,2.19,97.615,0.191,0.004
155.04,2.19,97.609,0.195,0.005
155.045,2.206,97.58,0.207,0.006
155.05,2.234,97.538,0.223,0.006
155.055,2.268,97.493,0.234,0.005
155.06,2.281,97.475,0.239,0.005
155.065,2.274,97.485,0.237,0.003
155.07,2.229,97.522,0.246,0.003
155.075,2.195,97.54,0.262,0.003
155.08,2.169,97.559,0.267,0.005
155.085,2.153,97.571,0.272,0.004
155.09,2.119,97.609,0.27,0.003
155.095,2.106,97.619,0.272,0.003
155.1,2.092,97.62,0.284,0.004
155.105,2.096,97.607,0.292,0.005
155.11,2.101,97.588,0.308,0.004
155.115,2.1,97.581,0.317,0.002
155.12,2.112,97.567,0.319,0.001
155.125,2.115,97.569,0.315,0.001
155.13,2.108,97.577,0.314,0.001
155.135,2.105,97.593,0.301,0.001
155.14,2.099,97.606,0.294,0.002
155.145,2.097,97.615,0.285,0.002
155.15,2.085,97.635,0.279,0.002
155.155,2.076,97.648,0.271,0.004
155.16,2.064,97.665,0.265,0.006
155.165,2.062,97.676,0.254,0.008
155.17,2.062,97.678,0.252,0.009
155.175,2.053,97.688,0.251,0.008
155.18,2.02,97.719,0.254,0.007
155.185,1.986,97.751,0.257,0.005
155.19,1.941,97.798,0.257,0.005
155.195,1.921,97.814,0.26,0.006
155.2,1.919,97.803,0.271,0.007
155.205,1.954,97.754,0.285,0.006
155.21,1.996,97.703,0.298,0.003
155.215,2.017,97.662,0.319,0.002
155.22,2.058,97.606,0.333,0.003
155.225,2.1,97.551,0.344,0.005
155.23,2.105,97.531,0.36,0.004
155.235,2.119,97.507,0.37,0.004
155.24,2.117,97.515,0.363,0.005
155.245,2.091,97.547,0.357,0.005
155.25,2.067,97.578,0.35,0.005
155.255,2.046,97.607,0.341,0.006
155.26,2.028,97.636,0.33,0.006
155.265,2.019,97.645,0.331,0.004
155.27,2.036,97.632,0.328,0.004
155.275,2.076,97.592,0.33,0.002
155.28,2.12,97.54,0.338,0.002
155.285,2.163,97.494,0.34,0.003
155.29,2.213,97.444,0.341,0.002
155.295,2.251,97.411,0.336,0.002
155.3,2.286,97.387,0.325,0.002
155.305,2.331,97.342,0.324,0.003
155.31,2.372,97.303,0.323,0.001
155.315,2.346,97.326,0.328,0
155.32,2.316,97.356,0.327,0.000406
155.325,2.288,97.382,0.329,0.0005684
155.33,2.261,97.414,0.324,0.0001624
155.335,2.229,97.444,0.327,0.0004872
155.34,2.188,97.497,0.313,0.002
155.345,2.144,97.564,0.287,0.004
155.35,2.113,97.596,0.285,0.006
155.355,2.089,97.611,0.292,0.008
155.36,2.058,97.651,0.283,0.007
155.365,2.034,97.679,0.28,0.007
155.37,2.007,97.701,0.286,0.007
155.375,2.001,97.692,0.301,0.006
155.38,2.021,97.662,0.311,0.006
155.385,2.064,97.614,0.318,0.005
155.39,2.111,97.569,0.314,0.006
155.395,2.144,97.536,0.312,0.008
155.4,2.132,97.543,0.318,0.007
155.405,2.134,97.532,0.327,0.006
155.41,2.139,97.513,0.338,0.009
155.415,2.156,97.488,0.345,0.011
155.42,2.162,97.468,0.356,0.013
155.425,2.18,97.434,0.373,0.013
155.43,2.228,97.365,0.395,0.012
155.435,2.244,97.333,0.414,0.009
155.44,2.232,97.333,0.427,0.008
155.445,2.206,97.337,0.448,0.009
155.45,2.2,97.329,0.461,0.01
155.455,2.195,97.312,0.482,0.01
155.46,2.17,97.33,0.49,0.01
155.465,2.147,97.353,0.49,0.01
155.47,2.132,97.363,0.496,0.009
155.475,2.128,97.367,0.496,0.009
155.48,2.111,97.387,0.491,0.011
155.485,2.116,97.395,0.475,0.014
155.49,2.121,97.401,0.465,0.013
155.495,2.116,97.399,0.473,0.011
155.5,2.114,97.401,0.476,0.009
155.505,2.131,97.381,0.479,0.008
155.51,2.174,97.335,0.481,0.01
155.515,2.204,97.311,0.476,0.009
155.52,2.219,97.3,0.475,0.007
155.525,2.232,97.282,0.479,0.007
155.53,2.245,97.265,0.482,0.007
155.535,2.24,97.257,0.496,0.006
155.54,2.246,97.243,0.504,0.006
155.545,2.264,97.216,0.511,0.009
155.55,2.301,97.18,0.507,0.011
155.555,2.309,97.176,0.498,0.017
155.56,2.292,97.197,0.489,0.021
155.565,2.278,97.203,0.496,0.022
155.57,2.25,97.234,0.493,0.022
155.575,2.217,97.263,0.497,0.023
155.58,2.169,97.313,0.496,0.023
155.585,2.14,97.343,0.494,0.023
155.59,2.119,97.361,0.499,0.021
155.595,2.118,97.351,0.511,0.019
155.6,2.134,97.324,0.524,0.018
155.605,2.118,97.329,0.537,0.015
155.61,2.105,97.336,0.545,0.014
155.615,2.1,97.349,0.538,0.014
155.62,2.112,97.336,0.54,0.012
155.625,2.123,97.324,0.543,0.01
155.63,2.13,97.315,0.546,0.01
155.635,2.153,97.28,0.556,0.011
155.64,2.161,97.268,0.56,0.011
155.645,2.144,97.289,0.556,0.011
155.65,2.144,97.278,0.568,0.01
155.655,2.158,97.256,0.578,0.008
155.66,2.177,97.225,0.591,0.007
155.665,2.167,97.236,0.591,0.007
155.67,2.153,97.245,0.596,0.006
155.675,2.134,97.248,0.609,0.008
155.68,2.111,97.257,0.62,0.012
155.685,2.109,97.255,0.624,0.012
155.69,2.121,97.23,0.637,0.011
155.695,2.12,97.211,0.658,0.011
155.7,2.109,97.198,0.683,0.01
155.705,2.096,97.188,0.702,0.015
155.71,2.077,97.199,0.711,0.014
155.715,2.064,97.214,0.71,0.012
155.72,2.058,97.238,0.694,0.011
155.725,2.062,97.249,0.681,0.008
155.73,2.106,97.21,0.678,0.006
155.735,2.154,97.162,0.68,0.004
155.74,2.184,97.149,0.662,0.005
155.745,2.203,97.151,0.638,0.007
155.75,2.178,97.189,0.626,0.007
155.755,2.144,97.241,0.611,0.004
155.76,2.12,97.283,0.593,0.004
155.765,2.103,97.328,0.564,0.004
155.77,2.096,97.35,0.548,0.006
155.775,2.09,97.377,0.527,0.006
155.78,2.08,97.392,0.522,0.006
155.785,2.064,97.408,0.521,0.007
155.79,2.029,97.453,0.51,0.008
155.795,2.014,97.485,0.496,0.006
155.8,2.014,97.502,0.478,0.006
155.805,2.031,97.506,0.457,0.006
155.81,2.03,97.532,0.431,0.006
155.815,2.011,97.557,0.427,0.005
155.82,2.027,97.531,0.437,0.005
155.825,2.044,97.518,0.429,0.009
155.83,2.08,97.487,0.42,0.013
155.835,2.118,97.45,0.42,0.011
155.84,2.134,97.436,0.42,0.01
155.845,2.126,97.451,0.414,0.008
155.85,2.114,97.471,0.406,0.009
155.855,2.132,97.452,0.41,0.006
155.86,2.144,97.445,0.409,0.002
155.865,2.16,97.443,0.395,0.002
155.87,2.16,97.448,0.39,0.002
155.875,2.143,97.473,0.382,0.002
155.88,2.138,97.475,0.384,0.003
155.885,2.161,97.452,0.385,0.002
155.89,2.182,97.43,0.386,0.002
155.895,2.194,97.427,0.377,0.002
155.9,2.233,97.389,0.375,0.003
155.905,2.265,97.343,0.385,0.007
155.91,2.257,97.331,0.401,0.011
155.915,2.221,97.343,0.422,0.013
155.92,2.23,97.316,0.439,0.015
155.925,2.24,97.303,0.441,0.016
155.93,2.214,97.331,0.439,0.016
155.935,2.194,97.35,0.44,0.016
155.94,2.182,97.349,0.45,0.019
155.945,2.177,97.348,0.459,0.016
155.95,2.189,97.324,0.474,0.013
155.955,2.194,97.292,0.504,0.011
155.96,2.197,97.259,0.529,0.014
155.965,2.206,97.226,0.553,0.015
155.97,2.243,97.186,0.558,0.013
155.975,2.263,97.177,0.547,0.012
155.98,2.276,97.153,0.553,0.017
155.985,2.285,97.139,0.556,0.02
155.99,2.309,97.101,0.575,0.015
155.995,2.327,97.081,0.581,0.011
156,2.321,97.083,0.586,0.01
156.005,2.323,97.071,0.594,0.012
156.01,2.332,97.041,0.618,0.009
156.015,2.338,97.031,0.624,0.007
156.02,2.324,97.048,0.621,0.007
156.025,2.342,97.037,0.613,0.008
156.03,2.332,97.044,0.615,0.008
156.035,2.316,97.055,0.623,0.006
156.04,2.273,97.092,0.624,0.011
156.045,2.244,97.124,0.621,0.01
156.05,2.239,97.135,0.614,0.012
156.055,2.223,97.168,0.597,0.012
156.06,2.239,97.169,0.577,0.014
156.065,2.264,97.157,0.565,0.013
156.07,2.277,97.17,0.537,0.016
156.075,2.309,97.148,0.526,0.017
156.08,2.319,97.151,0.516,0.014
156.085,2.301,97.186,0.5,0.013
156.09,2.305,97.198,0.485,0.011
156.095,2.316,97.198,0.476,0.011
156.1,2.312,97.189,0.487,0.012
156.105,2.328,97.167,0.492,0.013
156.11,2.333,97.164,0.489,0.014
156.115,2.337,97.167,0.484,0.013
156.12,2.327,97.184,0.475,0.014
156.125,2.32,97.195,0.475,0.011
156.13,2.328,97.191,0.469,0.012
156.135,2.332,97.192,0.458,0.017
156.14,2.313,97.213,0.458,0.017
156.145,2.314,97.206,0.464,0.016
156.15,2.317,97.19,0.476,0.017
156.155,2.33,97.169,0.484,0.016
156.16,2.335,97.154,0.496,0.015
156.165,2.338,97.142,0.502,0.018
156.17,2.316,97.162,0.497,0.025
156.175,2.289,97.176,0.509,0.027
156.18,2.282,97.174,0.519,0.025
156.185,2.285,97.172,0.523,0.021
156.19,2.254,97.197,0.531,0.018
156.195,2.214,97.251,0.518,0.017
156.2,2.187,97.285,0.506,0.022
156.205,2.191,97.28,0.508,0.021
156.21,2.187,97.27,0.521,0.022
156.215,2.19,97.253,0.538,0.018
156.22,2.203,97.238,0.541,0.018
156.225,2.197,97.24,0.545,0.017
156.23,2.188,97.239,0.555,0.018
156.235,2.2,97.226,0.552,0.022
156.24,2.225,97.214,0.537,0.024
156.245,2.249,97.198,0.529,0.024
156.25,2.257,97.194,0.529,0.019
156.255,2.249,97.206,0.529,0.017
156.26,2.25,97.21,0.526,0.015
156.265,2.238,97.233,0.514,0.015
156.27,2.236,97.248,0.502,0.014
156.275,2.215,97.28,0.489,0.016
156.28,2.18,97.328,0.478,0.014
156.285,2.152,97.373,0.462,0.013
156.29,2.142,97.388,0.455,0.015
156.295,2.17,97.355,0.459,0.016
156.3,2.201,97.323,0.46,0.017
156.305,2.22,97.307,0.455,0.018
156.31,2.243,97.292,0.447,0.019
156.315,2.287,97.258,0.44,0.015
156.32,2.339,97.22,0.428,0.013
156.325,2.36,97.21,0.415,0.015
156.33,2.385,97.195,0.407,0.013
156.335,2.384,97.214,0.388,0.015
156.34,2.377,97.226,0.381,0.017
156.345,2.384,97.215,0.386,0.015
156.35,2.405,97.203,0.381,0.011
156.355,2.399,97.214,0.38,0.006
156.36,2.403,97.22,0.371,0.007
156.365,2.394,97.23,0.37,0.005
156.37,2.387,97.248,0.359,0.007
156.375,2.358,97.303,0.332,0.006
156.38,2.344,97.332,0.318,0.007
156.385,2.323,97.349,0.318,0.01
156.39,2.318,97.357,0.315,0.01
156.395,2.328,97.359,0.303,0.01
156.4,2.322,97.37,0.294,0.013
156.405,2.293,97.402,0.29,0.015
156.41,2.295,97.403,0.287,0.016
156.415,2.313,97.388,0.281,0.019
156.42,2.352,97.355,0.27,0.022
156.425,2.382,97.334,0.263,0.02
156.43,2.384,97.324,0.274,0.017
156.435,2.409,97.303,0.271,0.017
156.44,2.451,97.256,0.274,0.019
